0.000000000000000000e+00,2.019868566120449389e-06
2.500000000000000139e-02,1.991826755961114624e-06
5.000000000000000278e-02,2.020551745725082174e-06
7.500000000000001110e-02,2.052768162543546952e-06
1.000000000000000056e-01,1.980158877199901808e-06
1.250000000000000000e-01,1.977571824192358845e-06
1.500000000000000222e-01,2.046960491913501305e-06
1.750000000000000167e-01,2.012129460377193412e-06
2.000000000000000111e-01,1.960566140283728416e-06
2.250000000000000056e-01,1.998046328120410493e-06
2.500000000000000000e-01,1.955761971295057350e-06
2.750000000000000222e-01,1.953166353247418342e-06
3.000000000000000444e-01,1.978542666817941353e-06
3.250000000000000111e-01,1.891259762452117328e-06
3.500000000000000333e-01,1.896260866061958216e-06
3.750000000000000000e-01,1.939475388157218526e-06
4.000000000000000222e-01,1.919379677035019378e-06
4.250000000000000444e-01,1.968901387084114988e-06
4.500000000000000111e-01,1.918667440363986567e-06
4.750000000000000333e-01,1.896590068490395177e-06
5.000000000000000000e-01,2.006431492880369054e-06
5.250000000000000222e-01,1.938085073171022814e-06
5.500000000000000444e-01,1.947097389609430587e-06
5.750000000000000666e-01,1.886737487403119929e-06
6.000000000000000888e-01,1.918574374164879349e-06
6.250000000000000000e-01,1.941617574170781938e-06
6.500000000000000222e-01,1.890414282961365316e-06
6.750000000000000444e-01,1.947125553647365055e-06
7.000000000000000666e-01,1.907073760887010385e-06
7.250000000000000888e-01,1.916681897968309517e-06
7.500000000000000000e-01,1.902433873941401884e-06
7.750000000000000222e-01,1.994544064808908302e-06
8.000000000000000444e-01,1.920473514591588913e-06
8.250000000000000666e-01,1.878110840653521921e-06
8.500000000000000888e-01,1.947943286619010533e-06
8.750000000000000000e-01,1.867405864560598588e-06
9.000000000000000222e-01,1.919866024945986329e-06
9.250000000000000444e-01,1.834780701770361613e-06
9.500000000000000666e-01,1.856713561484260920e-06
9.750000000000000888e-01,1.912646308248170878e-06
1.000000000000000000e+00,1.931024092122721902e-06
1.025000000000000133e+00,1.907216792208173869e-06
1.050000000000000044e+00,1.894103529971053384e-06
1.074999999999999956e+00,1.884876420573356984e-06
1.100000000000000089e+00,1.838096878824442505e-06
1.125000000000000000e+00,1.864687929910180585e-06
1.150000000000000133e+00,1.872344089597494294e-06
1.175000000000000044e+00,1.927499267748542242e-06
1.200000000000000178e+00,1.898394146047640785e-06
1.225000000000000089e+00,1.816884809149415317e-06
1.250000000000000000e+00,1.893347253486858164e-06
1.275000000000000133e+00,1.864554220724726325e-06
1.300000000000000044e+00,1.851495517133770768e-06
1.325000000000000178e+00,1.897729748305612001e-06
1.350000000000000089e+00,1.911306148964088754e-06
1.375000000000000000e+00,1.905437429866162060e-06
1.400000000000000133e+00,1.837148132275112341e-06
1.425000000000000044e+00,1.854888975679100138e-06
1.450000000000000178e+00,1.876713058088655236e-06
1.475000000000000089e+00,1.898634075505744910e-06
1.500000000000000000e+00,1.842417098059201367e-06
1.525000000000000133e+00,1.851298630680486015e-06
1.550000000000000044e+00,1.815089379653847079e-06
1.575000000000000178e+00,1.809771090250307946e-06
1.600000000000000089e+00,1.882204455691101296e-06
1.625000000000000000e+00,1.900275090064587000e-06
1.650000000000000133e+00,1.845422731111708952e-06
1.675000000000000044e+00,1.883136719273563819e-06
1.700000000000000178e+00,1.857430193254428728e-06
1.725000000000000089e+00,1.818340096767500358e-06
1.750000000000000000e+00,1.853430764753133958e-06
1.775000000000000133e+00,1.894703798064884476e-06
1.800000000000000044e+00,1.834882480165873165e-06
1.825000000000000178e+00,1.891641710141847233e-06
1.850000000000000089e+00,1.736292131730376122e-06
1.875000000000000000e+00,1.860441782957050835e-06
1.900000000000000133e+00,1.831603927224535644e-06
1.925000000000000044e+00,1.815571579412762710e-06
1.950000000000000178e+00,1.827923356041111085e-06
1.975000000000000089e+00,1.750209113520040019e-06
2.000000000000000000e+00,1.812757625115135443e-06
2.024999999999999911e+00,1.831849213221961476e-06
2.050000000000000266e+00,1.870672482966760272e-06
2.075000000000000178e+00,1.796267881659694372e-06
2.100000000000000089e+00,1.783884583796883579e-06
2.125000000000000000e+00,1.793155527539581770e-06
2.149999999999999911e+00,1.842595647359981731e-06
2.175000000000000266e+00,1.819494876033956229e-06
2.200000000000000178e+00,1.786625985539575974e-06
2.225000000000000089e+00,1.822431278153272807e-06
2.250000000000000000e+00,1.805573919273790340e-06
2.274999999999999911e+00,1.835119115691181641e-06
2.300000000000000266e+00,1.773165999592598683e-06
2.325000000000000178e+00,1.784825036254295829e-06
2.350000000000000089e+00,1.780710808765991781e-06
2.375000000000000000e+00,1.740498296864558761e-06
2.400000000000000355e+00,1.801787210624419381e-06
2.425000000000000266e+00,1.798727689738358615e-06
2.450000000000000178e+00,1.787780113677178302e-06
2.475000000000000089e+00,1.777437023388121786e-06
2.500000000000000000e+00,1.733538460116241901e-06
2.525000000000000355e+00,1.767276414949677454e-06
2.550000000000000266e+00,1.768302866597190513e-06
2.575000000000000178e+00,1.750208443305695054e-06
2.600000000000000089e+00,1.771265774450253943e-06
2.625000000000000000e+00,1.789598024375385325e-06
2.650000000000000355e+00,1.840415849564789911e-06
2.675000000000000266e+00,1.777964652625883717e-06
2.700000000000000178e+00,1.779167745904685651e-06
2.725000000000000089e+00,1.765694881457247074e-06
2.750000000000000000e+00,1.698816624019248291e-06
2.775000000000000355e+00,1.763964170473572322e-06
2.800000000000000266e+00,1.765318644675275351e-06
2.825000000000000178e+00,1.848274716159149153e-06
2.850000000000000089e+00,1.753030440861665735e-06
2.875000000000000000e+00,1.768715244072144686e-06
2.900000000000000355e+00,1.755209684291750464e-06
2.925000000000000266e+00,1.713736646634292312e-06
2.950000000000000178e+00,1.793148438267972622e-06
2.975000000000000089e+00,1.777751393147905629e-06
3.000000000000000000e+00,1.777433292048664986e-06
3.025000000000000355e+00,1.716301161068912548e-06
3.050000000000000266e+00,1.795442399411185112e-06
3.075000000000000178e+00,1.695879953819231795e-06
3.100000000000000089e+00,1.763618433910523988e-06
3.125000000000000000e+00,1.817818377556406252e-06
3.150000000000000355e+00,1.705425425985049362e-06
3.175000000000000266e+00,1.718581810785347801e-06
3.200000000000000178e+00,1.740111069146844274e-06
3.225000000000000089e+00,1.717564520338392965e-06
3.250000000000000000e+00,1.679666942522173077e-06
3.275000000000000355e+00,1.734196637612127452e-06
3.300000000000000266e+00,1.693462136764929240e-06
3.325000000000000178e+00,1.745001570168181779e-06
3.350000000000000089e+00,1.695281275349359841e-06
3.375000000000000000e+00,1.778941286348297698e-06
3.400000000000000355e+00,1.696870295873122129e-06
3.425000000000000266e+00,1.711206487455438972e-06
3.450000000000000178e+00,1.748727238987405156e-06
3.475000000000000089e+00,1.676844127844221077e-06
