0.000000000000000000e+00,2.022431381054729464e-06
2.500000000000000139e-02,2.040098709193566549e-06
5.000000000000000278e-02,2.035727604211578688e-06
7.500000000000001110e-02,1.935741725045421723e-06
1.000000000000000056e-01,1.950209704436973739e-06
1.250000000000000000e-01,2.004845185885904308e-06
1.500000000000000222e-01,2.001697880618314328e-06
1.750000000000000167e-01,1.998667468244624137e-06
2.000000000000000111e-01,2.127459950383657800e-06
2.250000000000000056e-01,1.994760817020140751e-06
2.500000000000000000e-01,2.013967828206775443e-06
2.750000000000000222e-01,2.003778174613819373e-06
3.000000000000000444e-01,1.988873779843971762e-06
3.250000000000000111e-01,1.947986221508269020e-06
3.500000000000000333e-01,1.987125996277401875e-06
3.750000000000000000e-01,1.924286555609302541e-06
4.000000000000000222e-01,1.942351048748730236e-06
4.250000000000000444e-01,1.929791742112472466e-06
4.500000000000000111e-01,1.949023925654062922e-06
4.750000000000000333e-01,2.032928986329945546e-06
5.000000000000000000e-01,1.867686636734471100e-06
5.250000000000000222e-01,1.963906496572016817e-06
5.500000000000000444e-01,1.872109702295733378e-06
5.750000000000000666e-01,1.913477275561859209e-06
6.000000000000000888e-01,1.970938804223810451e-06
6.250000000000000000e-01,1.928637980925738159e-06
6.500000000000000222e-01,1.881950155680268115e-06
6.750000000000000444e-01,1.893193244792358865e-06
7.000000000000000666e-01,1.944014597817033000e-06
7.250000000000000888e-01,1.887258816268893381e-06
7.500000000000000000e-01,1.920818075439324142e-06
7.750000000000000222e-01,1.911595766345271949e-06
8.000000000000000444e-01,1.882330776071316155e-06
8.250000000000000666e-01,1.986192827018504769e-06
8.500000000000000888e-01,1.925998368461611645e-06
8.750000000000000000e-01,1.822330175101882803e-06
9.000000000000000222e-01,1.903711061315101208e-06
9.250000000000000444e-01,1.868965190021817618e-06
9.500000000000000666e-01,1.923689234218238055e-06
9.750000000000000888e-01,1.858924580802920652e-06
1.000000000000000000e+00,1.881969050906440137e-06
1.025000000000000133e+00,1.902769087590470063e-06
1.050000000000000044e+00,1.913775445716381472e-06
1.074999999999999956e+00,1.833573632304728963e-06
1.100000000000000089e+00,1.863604176618758355e-06
1.125000000000000000e+00,1.855852852820536441e-06
1.150000000000000133e+00,1.846707516339382795e-06
1.175000000000000044e+00,1.934656825980309199e-06
1.200000000000000178e+00,1.881321317763296356e-06
1.225000000000000089e+00,1.816748063129820373e-06
