0.000000000000000000e+00,2.000209747988727395e-06
2.500000000000000139e-02,1.998215784771126369e-06
5.000000000000000278e-02,1.974767577712326061e-06
7.500000000000001110e-02,2.013871418114291190e-06
1.000000000000000056e-01,1.943110646531022267e-06
1.250000000000000000e-01,1.976298569066753216e-06
1.500000000000000222e-01,1.983161904080683491e-06
1.750000000000000167e-01,1.995203994904669577e-06
2.000000000000000111e-01,1.999447882774655802e-06
2.250000000000000056e-01,1.923654554381344820e-06
2.500000000000000000e-01,1.904194694367714089e-06
2.750000000000000222e-01,2.011153119064458563e-06
3.000000000000000444e-01,1.970646818066987633e-06
3.250000000000000111e-01,1.924996970622398552e-06
3.500000000000000333e-01,2.011411126761914863e-06
3.750000000000000000e-01,1.952052336776285172e-06
4.000000000000000222e-01,1.990081956565857387e-06
4.250000000000000444e-01,1.943545943402111538e-06
4.500000000000000111e-01,2.017504662892654913e-06
4.750000000000000333e-01,2.002294635703179644e-06
5.000000000000000000e-01,1.921528545186919675e-06
5.250000000000000222e-01,1.965385909655806241e-06
5.500000000000000444e-01,1.949565802931944796e-06
5.750000000000000666e-01,1.974138044246582533e-06
6.000000000000000888e-01,1.881355704724880566e-06
6.250000000000000000e-01,1.941512254807811242e-06
6.500000000000000222e-01,1.952584145870323104e-06
6.750000000000000444e-01,1.841851850694150627e-06
7.000000000000000666e-01,1.860807853658831165e-06
7.250000000000000888e-01,1.825233939155380241e-06
7.500000000000000000e-01,1.889551156705860653e-06
7.750000000000000222e-01,1.923971948095880756e-06
8.000000000000000444e-01,1.950635168420622689e-06
8.250000000000000666e-01,1.893534931895902655e-06
8.500000000000000888e-01,1.949237682461832868e-06
8.750000000000000000e-01,1.832758665652231816e-06
9.000000000000000222e-01,1.817722770300328439e-06
9.250000000000000444e-01,1.876811445692683093e-06
9.500000000000000666e-01,1.890391634805946635e-06
9.750000000000000888e-01,1.871855882430339614e-06
1.000000000000000000e+00,1.792865342135620011e-06
1.025000000000000133e+00,1.863998426382762195e-06
1.050000000000000044e+00,1.815830483331297436e-06
1.074999999999999956e+00,1.886569463104430423e-06
1.100000000000000089e+00,1.872442182953441227e-06
1.125000000000000000e+00,1.821117923350697184e-06
1.150000000000000133e+00,1.834168331549897759e-06
1.175000000000000044e+00,1.811237298551988400e-06
1.200000000000000178e+00,1.845359090034663112e-06
1.225000000000000089e+00,1.880171179424757770e-06
1.250000000000000000e+00,1.805876847968800411e-06
1.275000000000000133e+00,1.858019882500044583e-06
1.300000000000000044e+00,1.817292663794348465e-06
1.325000000000000178e+00,1.804997806236759432e-06
1.350000000000000089e+00,1.827485097151546810e-06
1.375000000000000000e+00,1.790879152968827021e-06
1.400000000000000133e+00,1.805873966020388874e-06
1.425000000000000044e+00,1.779773519158213540e-06
1.450000000000000178e+00,1.892386363828169373e-06
1.475000000000000089e+00,1.819511443169196749e-06
1.500000000000000000e+00,1.790225027362424934e-06
1.525000000000000133e+00,1.820810979975439239e-06
1.550000000000000044e+00,1.806415352451005418e-06
1.575000000000000178e+00,1.799936476888205615e-06
1.600000000000000089e+00,1.827558948892047914e-06
1.625000000000000000e+00,1.830165327696413309e-06
1.650000000000000133e+00,1.781231766071089169e-06
1.675000000000000044e+00,1.777122780632493630e-06
1.700000000000000178e+00,1.785457154001981952e-06
1.725000000000000089e+00,1.710311558502198589e-06
1.750000000000000000e+00,1.736126521174675507e-06
1.775000000000000133e+00,1.836801531833313004e-06
1.800000000000000044e+00,1.844219331557787277e-06
1.825000000000000178e+00,1.774163193585116690e-06
1.850000000000000089e+00,1.801154034771456354e-06
1.875000000000000000e+00,1.789279721078455142e-06
1.900000000000000133e+00,1.885160870866858290e-06
1.925000000000000044e+00,1.813131902196126404e-06
1.950000000000000178e+00,1.766514212273904872e-06
1.975000000000000089e+00,1.734878244347220580e-06
2.000000000000000000e+00,1.709574018191068920e-06
2.024999999999999911e+00,1.771158137370750084e-06
2.050000000000000266e+00,1.734998300041764322e-06
2.075000000000000178e+00,1.709280120273841916e-06
2.100000000000000089e+00,1.734291614188469415e-06
2.125000000000000000e+00,1.716754931793357221e-06
2.149999999999999911e+00,1.811551771187344005e-06
2.175000000000000266e+00,1.780999517193091134e-06
2.200000000000000178e+00,1.747590761190466636e-06
2.225000000000000089e+00,1.797277557514456197e-06
2.250000000000000000e+00,1.746057204185618881e-06
2.274999999999999911e+00,1.711127764291296469e-06
